Brand,Model,Name,Size,Length (mm),Width (mm),Height (mm),Weight (grams),Shape,Hand compatibility,Hump placement,Front flare,Side curvature,Thumb rest,Ring finger rest,Sensor,Sensor type,Sensor position,DPI,Polling rate (Hz),Tracking speed (IPS),Acceleration (G),Side buttons,Middle buttons,Hot-swap switches,Switches,Scroll wheel encoder,Material,Connectivity,Sensor brand,Switches brand,Scroll wheel encoder brand
Attack,Shark X3 Pro,Attack Shark X3 Pro,Medium,118.5,61,39.7,59,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (53%),26000,8000,650,50,2,0,No,GM 8.0 Blue,Unspecified,Plastic,Wireless,PixArt,Kailh,TTC
VAXEE,ZYGEN NP-01 Wireless 4K,VAXEE ZYGEN NP-01 Wireless 4K,Medium,120,66,39,73,Hybrid,Right,Back - moderate,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (54%),3200,4000,650,50,2,0,No,Black Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,Alps
VAXEE,ZYGEN NP-01S Wireless 4K,VAXEE ZYGEN NP-01S Wireless 4K,Medium,119.8,63,37,68,Hybrid,Right,Back - moderate,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (54%),3200,4000,650,50,2,0,No,Black Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,Alps
VAXEE,XE Wireless 4K,VAXEE XE Wireless 4K,Medium,124,66,38.7,76,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Centered (53%),3200,4000,650,50,2,1,No,Black Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,Alps
VAXEE,OUTSET AX Wireless 4K,VAXEE OUTSET AX Wireless 4K,Medium,117.4,66,43,73,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (52%),3200,4000,650,50,2,0,No,Black Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,Alps
RAKK,MAG-AN,RAKK MAG-AN,Small,114.9,59.6,34.6,53,Symmetrical,Right,Back - minimal,Outward - aggressive,Inward,No,No,PAW3395,Optical,Forward (58%),16000,1000,650,50,2,0,No,Blue Shell Pink Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Ninjutso,Sora V2,Ninjutso Sora V2,Medium,119.2,59.8,37.7,39,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (54%),26000,8000,650,50,2,0,No,Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
Logitech,G Pro X Superlight,Logitech G Pro X Superlight,Large,125,63.5,40,63,Symmetrical,Right,Center,Outward - slight,Flat,No,No,HERO 25K,Optical,Centered (53%),25600,1000,400,40,2,0,No,D2FC-F-7N(G),Silver,Plastic,Wireless,Logitech,Omron,TTC
Kysona,Aztec,Kysona Aztec,Medium,118.3,61.8,39.6,55,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,-,26000,1000,650,50,2,0,No,Transparent Purple Shell White Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Redragon,M916 Pro 4K,Redragon M916 Pro 4K,Medium,120.8,64.3,37.9,49,Symmetrical,Right,Back - minimal,Flat,Flat,No,No,PAW3395,Optical,Centered (52%),26000,4000,650,50,2,0,No,Blue Shell Blue Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Redragon,M916 Pro,Redragon M916 Pro,Medium,120.8,64.3,37.9,49,Symmetrical,Right,Back - minimal,Flat,Flat,No,No,PAW3395,Optical,Centered (52%),26000,1000,650,50,2,0,No,Blue Shell Blue Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
AJAZZ,AJ199 4K,AJAZZ AJ199 4K,Medium,118,61.6,38.6,65,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (56%),26000,4000,650,50,2,1,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Delux,M800 Pro 3395,Delux M800 Pro 3395,Medium,124,64,38,68,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (54%),26000,1000,650,50,2,1,No,Transparent Blue Shell Pink Dot,Red,Plastic,Wireless,PixArt,Huano,Huano
Rapoo,VT3S (Old),Rapoo VT3S (Old),Large,128.3,66.2,39,84,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,-,26000,1000,650,50,2,1,No,D2FC-F-K(60M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Rapoo,VT900,Rapoo VT900,Large,130.1,74.8,41,135,Ergonomic,Right,Center,Flat,Flat,Yes,No,PMW3389,Optical,Centered (49%),16000,1000,400,50,3,2,No,D2FC-F-K(60M),Mechanical Encoder,Plastic,Wired,PixArt,Omron,Unspecified
ThundeRobot,ML901,ThundeRobot ML901,Medium,124.1,63.7,39.7,76,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3395,Optical,Forward (55%),26000,1000,650,50,2,0,No,GM 8.0,Mechanical Encoder,Plastic,Wireless,PixArt,Kailh,Unspecified
ThundeRobot,ML602,ThundeRobot ML602,Large,126.6,63.8,39.8,64,Symmetrical,Right,Back - minimal,Outward - moderate,Flat,No,No,PAW3395,Optical,Forward (60%),26000,1000,650,50,2,1,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Irocks,M31R,Irocks M31R,Medium,123,66.5,40,66,Ergonomic,Right,Center,Outward - moderate,Flat,No,No,PAW3395,Optical,Centered (52%),26000,1000,650,50,2,2,No,GM 8.0,Gold,Plastic,Wireless,PixArt,Kailh,TTC
Logitech,G Pro,Logitech G Pro,Small,116.6,62.2,38.2,85,Symmetrical,Right,Back - moderate,Inward - moderate,Flat,No,No,HERO 25K,Optical,Centered (52%),25600,1000,400,40,2,1,No,D2FC-F-7N(20M),Mechanical Encoder,Plastic,Wired,Logitech,Omron,Unspecified
Rapoo,VT9 Air,Rapoo VT9 Air,Medium,120.1,65.8,37.5,59,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (50%),26000,8000,650,50,2,2,No,D2FC-F-K(60M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
AJAZZ,AJ139 Pro 4K,AJAZZ AJ139 Pro 4K,Large,125.4,63.3,38.2,65,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (61%),26000,4000,650,50,2,1,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Monka,G995W,Monka G995W,Medium,123,61,39,58,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Centered (52%),26000,1000,650,50,2,1,No,GM 8.0,Mechanical Encoder,Plastic,Wireless,PixArt,Kailh,Unspecified
Edifier,Hecate G3M Pro,Edifier Hecate G3M Pro,Medium,118.7,61,38.6,63,Symmetrical,Right,Center,Outward - moderate,Flat,No,No,PAW3395,Optical,Centered (53%),26000,1000,650,50,2,1,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Logitech,G403 Wireless,Logitech G403 Wireless,Large,124,68,43,107,Ergonomic,Right,Back - moderate,Outward - moderate,Flat,No,No,PMW3366,Optical,Forward (55%),12000,1000,400,40,2,1,No,D2FC-F-7N(20M),Black,Plastic,Wireless,PixArt,Omron,Kailh
LAMZU,x Fnatic Thorn 4K,LAMZU x Fnatic Thorn 4K,Medium,119,65,42,52,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (54%),26000,4000,650,50,2,0,No,Optical,Silver,Plastic,Wireless,PixArt,RAESHA,TTC
LAMZU,Thorn 4K,LAMZU Thorn 4K,Medium,119,65,42,52,Ergonomic,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (54%),26000,4000,650,50,2,0,No,Optical,Silver,Plastic,Wireless,PixArt,RAESHA,TTC
G-Wolves,HTS Ace Wireless,G-Wolves HTS Ace Wireless,Small,113,61,40,56,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3370,Optical,Centered (52%),16000,1000,400,50,2,1,No,Mechanical Switches,Gold,Plastic,Wireless,PixArt,Unspecified,TTC
G-Wolves,HTM Ace,G-Wolves HTM Ace,Medium,124,64,40,53,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PMW3389,Optical,Forward (56%),16000,1000,400,50,2,1,No,Dustproof Gold 20M,Gold,Plastic,Wired,PixArt,TTC,TTC
Logitech,G403,Logitech G403,Large,124,68,43,87,Ergonomic,Right,Back - moderate,Outward - moderate,Flat,No,No,PMW3366,Optical,Forward (55%),12000,1000,400,40,2,1,No,D2FC-F-7N(20M),Black,Plastic,Wired,PixArt,Omron,Kailh
G-Wolves,HSK Plus 4K,G-Wolves HSK Plus 4K,Fingertip,89,58.5,36,38,Symmetrical,Right,Back - aggressive,Outward - slight,Flat,No,No,PAW3395,Optical,Centered (51%),26000,4000,650,50,2,0,No,DF3-P1L1,Gold,Plastic,Wireless,PixArt,Zippy,TTC
G-Wolves,HSK Plus Lite,G-Wolves HSK Plus Lite,Fingertip,89,58.5,36,38,Symmetrical,Right,Back - aggressive,Outward - slight,Flat,No,No,PAW3399,Optical,Centered (51%),20000,1000,650,50,2,0,No,DF3-P1L1,Gold,Plastic,Wireless,PixArt,Zippy,TTC
Fantech,Helios XD3V2,Fantech Helios XD3V2,Medium,120,64,38.3,83,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PAW3370,Optical,Forward (54%),19000,1000,400,50,2,1,No,GM 8.0,Encoder,Plastic,Wireless,PixArt,Kailh,F-Switch
Rapoo,VT9 Pro Mini,Rapoo VT9 Pro Mini,Medium,120.1,65.8,37.5,65,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3398,Optical,Centered (50%),26000,4000,650,50,2,2,No,D2FC-F-K(60M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Rapoo,VT9 Pro,Rapoo VT9 Pro,Large,124.8,67.1,38.7,68,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3398,Optical,Centered (51%),26000,1000,650,50,2,2,No,D2FC-F-K(60M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
GITOPER,G1,GITOPER G1,Medium,117,67,41.5,58,Ergonomic,Right,Back - minimal,Outward - moderate,Flat,No,No,PAW3395,Optical,Forward (55%),26000,1000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Attack,Shark X6,Attack Shark X6,Small,118.3,62,37.3,49,Symmetrical,Right,Back - minimal,Outward - slight,Flat,No,No,PAW3395,Optical,Centered (53%),26000,1000,650,50,2,2,No,GM 8.0 Blue,Gold,Plastic,Wireless,PixArt,Kailh,TTC
Valkyrie,VK M1,Valkyrie VK M1,Medium,119.5,62,40,58,Symmetrical,Right,Center,Flat,Flat,No,No,PAW3395,Optical,-,26000,4000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Logitech,G603 Lightspeed,Logitech G603 Lightspeed,Large,124,68,43,89,Ergonomic,Right,Back - moderate,Outward - moderate,Flat,No,No,HERO 12K,Optical,Forward (55%),12000,1000,400,40,2,1,No,D2FC-F-7N(20M),Black,Plastic,Wireless,Logitech,Omron,Kailh
Glorious,Model D- Wireless,Glorious Model D- Wireless,Medium,120,66,40,67,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,BAMF,Optical,Centered (52%),19000,1000,400,50,2,1,No,Mouse Switches,Encoder,Plastic,Wireless,Glorious,Glorious,F-Switch
GITOPER,G3,GITOPER G3,Medium,120.7,64.7,40.5,69,Ergonomic,Right,Back - minimal,Outward - moderate,Flat,No,No,PAW3395,Optical,Forward (55%),26000,1000,650,50,2,1,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Zowie,U2,Zowie U2,Medium,123.3,64.3,38.1,60,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (56%),3200,1000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Optical (24 steps),Plastic,Wireless,PixArt,Huano,Zowie
ASUS,ROG Strix Impact III Wireless,ASUS ROG Strix Impact III Wireless,Medium,120,62,39,72,Symmetrical,Right,Back - moderate,Inward - slight,Inward,No,No,ROG AimPoint,Optical,Forward (54%),36000,1000,650,50,2,0,Yes,ROG Micro Switch,Black,Plastic,Wireless,ASUS,ASUS,Kailh
Cherry,Xtrfy M50 Wireless,Cherry Xtrfy M50 Wireless,Medium,122,63,39,85,Symmetrical,Right,Center,Flat,Flat,No,No,PAW3311,Optical,Centered (52%),12000,1000,300,35,2,1,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Cherry,Xtrfy M50,Cherry Xtrfy M50,Medium,122,63,39,69,Symmetrical,Right,Center,Flat,Flat,No,No,PAW3311,Optical,Centered (52%),12000,1000,300,35,2,1,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wired,PixArt,Huano,F-Switch
Cherry,Xtrfy M68 Pro 8K Wireless,Cherry Xtrfy M68 Pro 8K Wireless,Medium,123.3,64,39.5,55,Symmetrical,Right,Center,Flat,Flat,No,No,PAW3395,Optical,Centered (53%),26000,8000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Cherry,Xtrfy M68 Wireless,Cherry Xtrfy M68 Wireless,Medium,123.3,64,39.5,53,Symmetrical,Right,Center,Flat,Flat,No,No,PAW3395,Optical,Centered (53%),26000,1000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Cherry,Xtrfy M64 Pro 8K Wireless,Cherry Xtrfy M64 Pro 8K Wireless,Medium,120,65,39.5,55,Ergonomic,Right,Back - minimal,Outward - moderate,Inward - aggressive,No,No,PAW3395,Optical,Forward (56%),26000,8000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Logitech,G403 Hero,Logitech G403 Hero,Large,124,68,43,87,Ergonomic,Right,Back - moderate,Outward - moderate,Flat,No,No,HERO 25K,Optical,Forward (55%),25600,1000,400,40,2,1,No,D2FC-F-7N(20M),Black,Plastic,Wired,Logitech,Omron,Kailh
Cherry,Xtrfy M64 Wireless,Cherry Xtrfy M64 Wireless,Medium,120,65,39.5,53,Ergonomic,Right,Back - minimal,Outward - moderate,Inward - aggressive,No,No,PAW3395,Optical,Forward (56%),26000,1000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Delux,M600 Pro,Delux M600 Pro,Medium,118,62.5,38.2,52,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (54%),26000,1000,650,50,2,1,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Delux,M600,Delux M600,Medium,118,62.5,38.2,49,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3311,Optical,Forward (54%),12000,1000,300,35,2,1,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
HyperX,Pulsefire Haste 2 Mini,HyperX Pulsefire Haste 2 Mini,Small,116.6,61.9,36.7,59,Symmetrical,Right,Center,Flat,Flat,No,No,26K,Optical,Forward (54%),26000,1000,650,50,2,1,No,Switches,Silver,Plastic,Wireless,HyperX,HyperX,TTC
IXILAB,X1 Pro Max,IXILAB X1 Pro Max,Medium,120,59.5,39,60,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,-,26000,4000,650,50,2,0,No,Blue Shell Pink Dot,Silver,Magnesium (metal),Wireless,PixArt,Huano,TTC
IXILAB,X1 Pro,IXILAB X1 Pro,Medium,120,59.5,39,53,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,-,26000,4000,650,50,2,0,No,Blue Shell Pink Dot,Silver,Magnesium (metal),Wireless,PixArt,Huano,TTC
IXILAB,X1,IXILAB X1,Medium,120,59.5,39,53,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,-,26000,1000,650,50,2,0,No,Blue Shell Pink Dot,Silver,Magnesium (metal),Wireless,PixArt,Huano,TTC
MCHOSE,AX5 Pro Max,MCHOSE AX5 Pro Max,Medium,121.6,61.5,37.7,53,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (56%),26000,8000,650,50,2,0,No,Optical Omron Optical,Gold,Magnesium (metal),Wireless,PixArt,TTC,TTC
MCHOSE,AX5 Pro,MCHOSE AX5 Pro,Medium,121.6,61.5,37.7,53,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (56%),26000,4000,650,50,2,0,No,Dustproof Gold 80M,Gold,Magnesium (metal),Wireless,PixArt,TTC,TTC
Logitech,G203 Prodigy,Logitech G203 Prodigy,Small,116.6,62.2,38.2,85,Symmetrical,Right,Back - moderate,Inward - moderate,Flat,No,No,1855,Optical,Centered (52%),8000,1000,,,2,1,No,D2FC-F-7N(10M),Black,Plastic,Wired,PixArt,Omron,Kailh
MCHOSE,AX5,MCHOSE AX5,Medium,121.6,61.5,37.7,49,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (56%),26000,4000,650,50,2,0,No,Dustproof Gold 80M,Gold,Magnesium (metal),Wireless,PixArt,TTC,TTC
Ardor,Gaming Immortality Pro Wireless,Ardor Gaming Immortality Pro Wireless,Medium,120,63,39,72,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3370,Optical,Forward (54%),19000,1000,400,50,2,1,No,Blue Shell White Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Ardor,Gaming Immortality,Ardor Gaming Immortality,Medium,120,63,39,56,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3327,Optical,Forward (54%),12400,1000,220,30,2,1,No,Blue Shell White Dot,Encoder,Plastic,Wired,PixArt,Huano,F-Switch
Ardor,Gaming Ulta (big back),Ardor Gaming Ulta (big back),Medium,120,65,38.3,69,Symmetrical,Right,Back - aggressive,Flat,Inward,No,No,PAW3395,Optical,Centered (52%),26000,1000,650,50,2,1,Yes,Transparent Blue Shell Pink Dot Huano Blue Shell White Dot Kailh GM 8.0 TTC Dustproof Gold 60M,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Ardor,Gaming Ulta (mid back),Ardor Gaming Ulta (mid back),Medium,120,65,38.3,69,Symmetrical,Right,Back - moderate,Flat,Inward,No,No,PAW3395,Optical,Centered (52%),26000,1000,650,50,2,1,Yes,Transparent Blue Shell Pink Dot Huano Blue Shell White Dot Kailh GM 8.0 TTC Dustproof Gold 60M,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Ardor,Gaming Ulta (small back),Ardor Gaming Ulta (small back),Medium,120,65,38.3,69,Symmetrical,Right,Back - minimal,Flat,Inward,No,No,PAW3395,Optical,Centered (52%),26000,1000,650,50,2,1,Yes,Transparent Blue Shell Pink Dot Huano Blue Shell White Dot Kailh GM 8.0 TTC Dustproof Gold 60M,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Ardor,Gaming Prime X,Ardor Gaming Prime X,Medium,120,64,39,75,Symmetrical,Right,Back - minimal,Outward - slight,Flat,No,No,PAW3335,Optical,Centered (53%),16000,1000,400,40,2,1,No,Blue Shell White Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Ardor,Gaming Prime Wireless,Ardor Gaming Prime Wireless,Medium,120,64,39,72,Symmetrical,Right,Back - minimal,Outward - slight,Flat,No,No,PMW3325,Optical,Centered (53%),10000,1000,100,20,2,1,No,Blue Shell White Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Ardor,Gaming Prime,Ardor Gaming Prime,Medium,120,64,39,80,Symmetrical,Right,Back - minimal,Outward - slight,Flat,No,No,PAW3327,Optical,Centered (53%),12400,1000,220,30,2,0,No,Blue Shell White Dot,Mechanical Encoder,Plastic,Wired,PixArt,Huano,Unspecified
FineMax,Noah,FineMax Noah,Medium,122,66,38,48,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (54%),26000,1000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Gold,Magnesium (metal),Wireless,PixArt,Huano,TTC
Logitech,G305 Lightspeed,Logitech G305 Lightspeed,Small,116.6,62.2,38.2,99,Symmetrical,Right,Back - moderate,Inward - moderate,Flat,No,No,HERO 12K,Optical,Centered (52%),12000,1000,400,40,2,1,No,D2FC-F-7N(10M),Silver,Plastic,Wireless,Logitech,Omron,TTC
ELECOM,VM510BK,ELECOM VM510BK,Medium,121,61,37,54,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3311,Optical,-,12000,1000,300,35,2,2,No,Mechanical Switches,Mechanical Encoder,Plastic,Wireless,PixArt,Unspecified,Unspecified
ELECOM,VM610BK,ELECOM VM610BK,Medium,121,61,37,54,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,-,26000,1000,650,50,2,2,No,Mechanical Switches,Mechanical Encoder,Plastic,Wireless,PixArt,Unspecified,Unspecified
Delux,M600 Ultra,Delux M600 Ultra,Medium,118,62.5,38.2,52,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (54%),26000,4000,650,50,2,1,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
GravaStar,Mercury M2,GravaStar Mercury M2,Medium,124,65.5,39.5,79,Symmetrical,Right,Center,Outward - aggressive,Flat,No,No,PAW3395,Optical,Forward (58%),26000,1000,650,50,2,1,No,D2FC-F-K(50M),Mechanical Encoder,Magnesium (metal),Wireless,PixArt,Omron,Unspecified
GravaStar,Mercury M1 Pro,GravaStar Mercury M1 Pro,Medium,124,65.5,39.5,88,Symmetrical,Right,Center,Outward - aggressive,Flat,No,No,PAW3395,Optical,Forward (58%),26000,4000,650,50,2,1,No,D2FC-F-K(50M),Mechanical Encoder,Magnesium (metal),Wireless,PixArt,Omron,Unspecified
Darmoshark,M5,Darmoshark M5,Fingertip,91.8,57.1,35.8,38,Symmetrical,Right,Back - aggressive,Flat,Flat,No,No,PAW3395,Optical,Centered (48%),26000,4000,650,50,2,0,No,Sword GM X,Encoder,Plastic,Wireless,PixArt,Kailh,F-Switch
Vancer,Thrash,Vancer Thrash,Medium,123.3,62.3,39.8,49,Symmetrical,Right,Back - moderate,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (48%),26000,4000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Redragon,G49 Pro,Redragon G49 Pro,Medium,120.8,64.3,37.9,49,Symmetrical,Right,Back - minimal,Flat,Flat,No,No,PAW3395,Optical,Centered (52%),26000,4000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Vancer,Groove,Vancer Groove,Medium,125,64.5,38.2,47,Symmetrical,Right,Center,Flat,Outward,No,No,PAW3395,Optical,Centered (53%),26000,4000,650,50,2,1,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Logitech,G203 Lightsync,Logitech G203 Lightsync,Small,116.6,62.2,38.2,85,Symmetrical,Right,Back - moderate,Inward - moderate,Flat,No,No,1855,Optical,Centered (52%),8000,1000,,,2,1,No,D2FC-F-7N(10M),Black,Plastic,Wired,PixArt,Omron,Kailh
Razer,Pro Click Mini,Razer Pro Click Mini,Fingertip,100.2,62.7,34.2,88,Symmetrical,Right,Back - moderate,Flat,Inward,No,No,5G,Optical,Backward (45%),12000,1000,450,50,2,1,No,Mechanical Switches,,Plastic,Wireless,Razer,Unspecified,-
Zowie,AM,Zowie AM,Medium,125,64,38,88,Symmetrical,Ambidextrous,Center,Outward - slight,Inward,No,No,ADNS-3090,Optical,Forward (56%),2300,1000,60,20,2,0,No,Black Shell Blue Dot,Optical (16 steps),Plastic,Wired,Avago,Huano,Zowie
WLmouse,Beast X Mini,WLmouse Beast X Mini,Small,116,58,35,34,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (52%),26000,8000,650,50,2,0,No,Optical TTC Nihil Transparent Black Dot,Silver,Magnesium (metal),Wireless,PixArt,Omron,TTC
ROCCAT,Pure SEL,ROCCAT Pure SEL,Medium,121.1,69.3,38.3,49,Ergonomic,Right,Center,Flat,Inward,Yes,No,PAW3318,Optical,-,8000,1000,200,30,2,0,No,Blue Shell White Dot,Mechanical Encoder,Plastic,Wired,PixArt,Huano,Unspecified
ROCCAT,Pure Air,ROCCAT Pure Air,Medium,121.1,69.3,38.3,54,Ergonomic,Right,Center,Flat,Inward,Yes,No,PAW3395,Optical,-,26000,1000,650,50,2,0,No,TITAN Optical Switch,Encoder,Plastic,Wireless,PixArt,ROCCAT,Alps
Waizowl,Cloud,Waizowl Cloud,Large,126,68,38,55,Symmetrical,Right,Center,Flat,Inward,No,No,PAW3395,Optical,Forward (55%),26000,4000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Green,Plastic,Wireless,PixArt,Huano,F-Switch
Pulsar,X2H eS,Pulsar X2H eS,Medium,120.4,65,39.1,62,Symmetrical,Right,Back - aggressive,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (55%),26000,8000,650,50,2,0,No,Optical,Blue Encoder,Plastic,Wireless,PixArt,RAESHA,Pulsar
Darmoshark,M3 Micro,Darmoshark M3 Micro,Small,105.5,54.6,33.5,42,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (54%),26000,8000,650,50,2,0,No,Falcon Transparent Blue Shell White Dot,Gold,Plastic,Wireless,PixArt,TTC,TTC
Darmoshark,M3S Pro,Darmoshark M3S Pro,Medium,122.7,62.5,37.8,54,Symmetrical,Right,Back - moderate,Outward - slight,Flat,No,No,PAW3395,Optical,Centered (52%),26000,4000,650,50,2,0,No,Azure Dragon,Gold,Plastic,Wireless,PixArt,TTC,TTC
Logitech,G502 Hero,Logitech G502 Hero,Large,132,75,40,121,Ergonomic,Right,Center,Flat,Flat,Yes,No,HERO 25K,Optical,Centered (47%),25600,1000,400,40,3,2,No,D2FC-F-K(50M),,Plastic,Wired,Logitech,Omron,-
Darmoshark,M3 Pro,Darmoshark M3 Pro,Large,129.6,66.1,39.2,55,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (50%),26000,4000,650,50,2,0,No,Dustproof Gold 60M,Gold,Plastic,Wireless,PixArt,TTC,TTC
Keychron,M4,Keychron M4,Fingertip,86,54,32,35,Symmetrical,Right,Back - aggressive,Outward - moderate,Flat,No,No,PAW3395,Optical,Forward (54%),26000,1000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Keychron,M4 4K,Keychron M4 4K,Fingertip,86,54,32,35,Symmetrical,Right,Back - aggressive,Outward - moderate,Flat,No,No,PAW3395,Optical,Forward (54%),26000,4000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
